id,Name,X,Y,LONGITUDE,LATITUDE,MESSAGEDATE,USERSCREENNAME,MESSAGETEXT,LOCATION,HASHTAGS,MESSAGETEXT+HASHTAGS,Features,keyword=storm,keyword=wind,keyword=rain,keyword=snow,keyword=hail,keyword=flood,keyword=road,keyword=collapse,keyword=ingury,keyword=disrupt,keyword=forecast,Mask,bad weather (sum),consequence (sum),bad weather,consequence
582230186424287232,wind;road,-3.736321,56.07758,-3.736320972442627,56.077579498291016,29/03/2015 17:17:48,Scotland4me,#Road A876 Kilbagie Roundabout - Higgins Neuk Roundabout - High Winds: Road users are advised to use caution c... http://t.co/WGqPXcDe1B,Scotland; United Kingdom,Road,#Road A876 Kilbagie Roundabout - Higgins Neuk Roundabout - High Winds: Road users are advised to use caution c... http://t.co/WGqPXcDe1B;Road,wind;road,0,1,0,0,0,0,1,0,0,0,0,01000010000,1.000,0.000,1.000,0.000
582230186738888704,wind;road,-3.403942,56.00511,-3.403942108154297,56.00511169433594,29/03/2015 17:17:48,ChasLitster,#Road A90 Forth Road Bridge - High Winds: Road users are advised to use caution crossing the A90 Forth Road Br... http://t.co/OFpZQa6b2p,Scotland; United Kingdom,Road,#Road A90 Forth Road Bridge - High Winds: Road users are advised to use caution crossing the A90 Forth Road Br... http://t.co/OFpZQa6b2p;Road,wind;road,0,1,0,0,0,0,1,0,0,0,0,01000010000,1.000,0.000,1.000,0.000
582230187439341568,wind;road,-3.736321,56.07758,-3.736320972442627,56.077579498291016,29/03/2015 17:17:48,ChasLitster,#Road A876 Kilbagie Roundabout - Higgins Neuk Roundabout - High Winds: Road users are advised to use caution c... http://t.co/eUyIEK9SEm,Scotland; United Kingdom,Road,#Road A876 Kilbagie Roundabout - Higgins Neuk Roundabout - High Winds: Road users are advised to use caution c... http://t.co/eUyIEK9SEm;Road,wind;road,0,1,0,0,0,0,1,0,0,0,0,01000010000,1.000,0.000,1.000,0.000
582230192212422656,wind;road,-3.736321,56.07758,-3.736320972442627,56.077579498291016,29/03/2015 17:17:49,NewsOnScotland,A876 Kilbagie Roundabout - Higgins Neuk Roundabout - High Winds: Road users are advised to use caution crossin... http://t.co/mbgelqsIQO,Scotland; United Kingdom,,A876 Kilbagie Roundabout - Higgins Neuk Roundabout - High Winds: Road users are advised to use caution crossin... http://t.co/mbgelqsIQO;,wind;road,0,1,0,0,0,0,1,0,0,0,0,01000010000,1.000,0.000,1.000,0.000
582182442947239936,storm,1.72382,52.60282,1.7238199710845947,52.602821350097656,29/03/2015 14:08:05,trickie3,very bad storm Gt Yarmouth at present,Great Yarmouth; England,,very bad storm Gt Yarmouth at present;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582185948907200512,wind,-0.060221,51.550026,-0.060221001505851746,51.550025939941406,29/03/2015 14:22:01,GlennHutchison,Looking through the window I'm glad that I cycled back through Epping before the gale force wind started! #cycling #wind,Hackney; London,cycling wind,Looking through the window I'm glad that I cycled back through Epping before the gale force wind started! #cycling #wind;cycling wind,wind,0,1,0,0,0,0,0,0,0,0,0,01000000000,1.000,0.000,1.000,0.000
582186974368440320,flood,-2.360243,51.379025,-2.360243082046509,51.379024505615234,29/03/2015 14:26:05,LadyVintagex,Well today's been interesting. Came to work to find the store flooded.... Everything is soaked and so am I.,Bath; England,,Well today's been interesting. Came to work to find the store flooded.... Everything is soaked and so am I.;,flood,0,0,0,0,0,1,0,0,0,0,0,00000100000,0.000,1.000,0.000,1.000
582175149606215681,storm,-1.458114,52.932545,-1.4581140279769897,52.93254470825195,29/03/2015 13:39:06,Louiewestie,@Humfthecocker @WhippetPickle @Amadeusivan @harveycusick @Cabincutey @LailaBella same here Humf we had funder storm,Derby; England,,@Humfthecocker @WhippetPickle @Amadeusivan @harveycusick @Cabincutey @LailaBella same here Humf we had funder storm;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582181293783457793,wind,-9.691999,52.27178,-9.691999435424805,52.27177810668945,29/03/2015 14:03:31,Kerry_Official,NFL Div One Round Six 1 mins Kerry 0-00 Monaghan 0-00 The strong wind pushes an Alan Fitzgerald wide,Kerry; Ireland,,NFL Div One Round Six 1 mins Kerry 0-00 Monaghan 0-00 The strong wind pushes an Alan Fitzgerald wide;,wind,0,1,0,0,0,0,0,0,0,0,0,01000000000,1.000,0.000,1.000,0.000
582183574276685825,disrupt,1.296209,52.628433,1.2962089776992798,52.62843322753906,29/03/2015 14:12:35,DailyNORFOLK,Power cable disruption in south Norfolk village of Ashwellthorpe http://t.co/bNXzjBR8fF #Norfolk http://t.co/MZtizVS0Tq,Norwich; England,Norfolk,Power cable disruption in south Norfolk village of Ashwellthorpe http://t.co/bNXzjBR8fF #Norfolk http://t.co/MZtizVS0Tq;Norfolk,disrupt,0,0,0,0,0,0,0,0,0,1,0,00000000010,0.000,1.000,0.000,1.000
582185597432950784,storm;wind,-0.079982,51.526497,-0.07998199760913849,51.52649688720703,29/03/2015 14:20:37,JessHCave,Awesome Hurricane cocktail; complete with perfectly windswept cocktail umbrella. @ The Blues Kitchen  https://t.co/6U6eX7HinV,Hackney; London,,Awesome Hurricane cocktail; complete with perfectly windswept cocktail umbrella. @ The Blues Kitchen  https://t.co/6U6eX7HinV;,storm;wind,1,1,0,0,0,0,0,0,0,0,0,11000000000,2.000,0.000,1.000,0.000
582187330238324736,storm,1.073914,52.38445,1.0739140510559082,52.38444900512695,29/03/2015 14:27:30,Newberyyy,The calm after the storm,East; England,,The calm after the storm;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582172447191011330,storm,-2.456207,50.515095,-2.456207036972046,50.51509475708008,29/03/2015 13:28:22,dpartridge_pga,Man on the edge #2 #dorset #storm #pulpitrock #portland @ Portland Bill Lighthouse https://t.co/rP7LiW6RH1,South West; England,dorset storm pulpitrock portland,Man on the edge #2 #dorset #storm #pulpitrock #portland @ Portland Bill Lighthouse https://t.co/rP7LiW6RH1;dorset storm pulpitrock portland,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582182194090782720,storm,-0.058216,51.553486,-0.05821600183844566,51.55348587036133,29/03/2015 14:07:06,Mick_Chagnet,Sunday beers - well deserved after cycling to borough high street in this storm to then get turned around by the Feds and sent home.,Hackney; London,,Sunday beers - well deserved after cycling to borough high street in this storm to then get turned around by the Feds and sent home.;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582178615170899969,storm,-3.039017,53.420944,-3.0390169620513916,53.42094421386719,29/03/2015 13:52:52,obicol,Just a thought as I've done the pose myself; next time at a convention get all the Stormtroopers on their knees and point a blaster at them.,Wallasey; England,,Just a thought as I've done the pose myself; next time at a convention get all the Stormtroopers on their knees and point a blaster at them.;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582178879407800320,storm,-2.990206,53.04474,-2.990206003189087,53.04473876953125,29/03/2015 13:53:55,Dwight1379,BST more like British storm time!,Wrexham; Wales,,BST more like British storm time!;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582179720340611072,wind;rain;hail,1.425778,52.62964,1.4257780313491821,52.629638671875,29/03/2015 13:57:16,JamesHayward92,Strong winds; Heavy rain and Hail. Not seen weather this bad in ages.,Norwich; England,,Strong winds; Heavy rain and Hail. Not seen weather this bad in ages.;,wind;rain;hail,0,1,1,0,1,0,0,0,0,0,0,01101000000,3.000,0.000,1.000,0.000
582183315039485952,storm,1.658908,52.56473,1.6589080095291138,52.56473159790039,29/03/2015 14:11:33,_MatthewBrown,Jesus Christ sounds and looks like a hurricane outside,Belton; England,,Jesus Christ sounds and looks like a hurricane outside;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582185729280839681,rain,-0.330737,51.759922,-0.33073699474334717,51.75992202758789,29/03/2015 14:21:09,tinysuz,Sheets of water running down my street; the most torrential rain. Glad it's a stay at home day,Saint Albans; England,,Sheets of water running down my street; the most torrential rain. Glad it's a stay at home day;,rain,0,0,1,0,0,0,0,0,0,0,0,00100000000,1.000,0.000,1.000,0.000
582171918960357376,rain,0.850158,52.837322,0.8501579761505127,52.83732223510742,29/03/2015 13:26:16,T_A_Sullivan,@bbcweather thunder and heavy rain in Fakenham; north Norfolk too,Fakenham; England,,@bbcweather thunder and heavy rain in Fakenham; north Norfolk too;,rain,0,0,1,0,0,0,0,0,0,0,0,00100000000,1.000,0.000,1.000,0.000
582179191363358720,storm;rain,1.236186,52.638252,1.2361860275268555,52.63825225830078,29/03/2015 13:55:10,JulesB62,So; the clocks have gone fwd signifying British Summer Time has begun          #rain #lightening #thunder #storm,Norwich; England,rain lightening thunder storm,So; the clocks have gone fwd signifying British Summer Time has begun          #rain #lightening #thunder #storm;rain lightening thunder storm,storm;rain,1,0,1,0,0,0,0,0,0,0,0,10100000000,2.000,0.000,1.000,0.000
582180766022569984,rain,-0.813447,51.821747,-0.8134469985961914,51.821746826171875,29/03/2015 14:01:25,chirico06,I'm stuck in the car waiting for this very heavy rain to stop!! http://t.co/ez17h4BeEl,Aylesbury; England,,I'm stuck in the car waiting for this very heavy rain to stop!! http://t.co/ez17h4BeEl;,rain,0,0,1,0,0,0,0,0,0,0,0,00100000000,1.000,0.000,1.000,0.000
582183634121162753,storm;wind,-0.723344,52.30736,-0.7233440279960632,52.3073616027832,29/03/2015 14:12:49,rachaelanna29,Went for a fresh walk in the stormy wind with my nephew & saw a little robin bird in the tree     wish had my phone took pic,Wellingborough; England,,Went for a fresh walk in the stormy wind with my nephew & saw a little robin bird in the tree     wish had my phone took pic;,storm;wind,1,1,0,0,0,0,0,0,0,0,0,11000000000,2.000,0.000,1.000,0.000
582175771533402113,storm,-8.412239,51.89769,-8.412239074707031,51.89768981933594,29/03/2015 13:41:34,horganp,A quiet Palm Sunday but a stormy Lee in da village #BlackRock http://t.co/mKVli9FuBP,Cork; Ireland,BlackRock,A quiet Palm Sunday but a stormy Lee in da village #BlackRock http://t.co/mKVli9FuBP;BlackRock,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582175774276497410,hail,-0.237056,52.55837,-0.23705600202083588,52.55836868286133,29/03/2015 13:41:35,VickyBennett,I was on the fence about getting dressed and going shopping. The hailstorm that set off all of the car alarms decided it for me.,Peterborough; England,,I was on the fence about getting dressed and going shopping. The hailstorm that set off all of the car alarms decided it for me.;,hail,0,0,0,0,1,0,0,0,0,0,0,00001000000,1.000,0.000,1.000,0.000
582176606153777153,storm,-1.45811,52.93253,-1.458109974861145,52.93252944946289,29/03/2015 13:44:53,Louiewestie,@ellaroguedogue @Amadeusivan @aferrier46 @SalfordFinlay @SassyCassyCat @BellisimoBella1 did u have funder storm Ellz we just had one,Derby; England,,@ellaroguedogue @Amadeusivan @aferrier46 @SalfordFinlay @SassyCassyCat @BellisimoBella1 did u have funder storm Ellz we just had one;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582178392457539586,storm,-3.201445,55.951427,-3.2014451026916504,55.9514274597168,29/03/2015 13:51:59,DazzaLew1965,Are your hands cold when you present  #EdMiliband ? Take your hands out your pockets & admit PhoneyTony and StormingGordon spent too much!,Edinburgh; Scotland,EdMiliband,Are your hands cold when you present  #EdMiliband ? Take your hands out your pockets & admit PhoneyTony and StormingGordon spent too much!;EdMiliband,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582173851431366656,wind,-0.181682,51.930668,-0.18168200552463531,51.930667877197266,29/03/2015 13:33:57,triford,@FVSpartans good turnout at Oakley 20. Very hard day in the office in high winds and a win for Grant (5th overall) and 1st Vet.,Stevenage; England,,@FVSpartans good turnout at Oakley 20. Very hard day in the office in high winds and a win for Grant (5th overall) and 1st Vet.;,wind,0,1,0,0,0,0,0,0,0,0,0,01000000000,1.000,0.000,1.000,0.000
582180060595093504,storm,-3.000701,53.830116,-3.0007009506225586,53.830116271972656,29/03/2015 13:58:37,tamryan28,@itsPaulParsons @LisaJayne21 @Toolyboy @JohnnyThomson2 It's 'shelved' Paul.. hopefully back bigger and better in 2016 (with storm trooper!),Fleetwood; England,,@itsPaulParsons @LisaJayne21 @Toolyboy @JohnnyThomson2 It's 'shelved' Paul.. hopefully back bigger and better in 2016 (with storm trooper!);,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582183961398382592,wind,-2.581972,51.448544,-2.5819718837738037,51.448543548583984,29/03/2015 14:14:07,DailyBRISTOL,High winds lead to spate of call outs for fire crews in Bristol http://t.co/S826XCBq1l #Bristol http://t.co/QcmtzDcZBl,Bristol; England,Bristol,High winds lead to spate of call outs for fire crews in Bristol http://t.co/S826XCBq1l #Bristol http://t.co/QcmtzDcZBl;Bristol,wind,0,1,0,0,0,0,0,0,0,0,0,01000000000,1.000,0.000,1.000,0.000
582171699241738240,storm,-1.500911,52.89775,-1.500910997390747,52.89775085449219,29/03/2015 13:25:23,GreavesJune,@Lavender_Hedge we have just had a storm but sun out now.,Derby; England,,@Lavender_Hedge we have just had a storm but sun out now.;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582176913923416064,disrupt,-1.462591,52.916046,-1.4625910520553589,52.916046142578125,29/03/2015 13:46:07,sambbayley,In the spirit of the 'Disruption' part of the #AUA15 theme; my @crosscountryuk train is delayed. Was 'Devolution' from Nat Rail a bad idea?,Derby; England,AUA15,In the spirit of the 'Disruption' part of the #AUA15 theme; my @crosscountryuk train is delayed. Was 'Devolution' from Nat Rail a bad idea?;AUA15,disrupt,0,0,0,0,0,0,0,0,0,1,0,00000000010,0.000,1.000,0.000,1.000
582182299300732928,wind,-0.371195,53.775944,-0.371194988489151,53.775943756103516,29/03/2015 14:07:31,NewlandVFC,Beverley playing well and using strong wind to blast our goal. Newland being made to work.newlandVbeverley,Hull; England,,Beverley playing well and using strong wind to blast our goal. Newland being made to work.newlandVbeverley;,wind,0,1,0,0,0,0,0,0,0,0,0,01000000000,1.000,0.000,1.000,0.000
582183665817526272,storm,1.266366,52.6133,1.2663660049438477,52.61330032348633,29/03/2015 14:12:57,laurenli_,apparently there was a storm; not quite sure how I managed to sleep through that one hmmm,Norwich; England,,apparently there was a storm; not quite sure how I managed to sleep through that one hmmm;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582178704652111872,storm,-4.22857,55.856705,-4.228569984436035,55.85670471191406,29/03/2015 13:53:14,AdelePatrickGWL,Gil Scott Heron Storm Music on @BBC6Music bringing a wash of evocative memories of it on a Walkman loop during research trip; Prague mid80s,Glasgow; Scotland,,Gil Scott Heron Storm Music on @BBC6Music bringing a wash of evocative memories of it on a Walkman loop during research trip; Prague mid80s;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582182610417377280,storm,1.728163,52.613037,1.7281630039215088,52.613037109375,29/03/2015 14:08:45,billiepauI,Mmmm luv a good storm x,Great Yarmouth; England,,Mmmm luv a good storm x;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582182893600022528,wind,-0.347532,51.644997,-0.3475320041179657,51.644996643066406,29/03/2015 14:09:52,griffinXXII,Wind damage to garden ...fence panel blown down ..not bad considering gusts ...but not over yet ..lol,Bushey; England,,Wind damage to garden ...fence panel blown down ..not bad considering gusts ...but not over yet ..lol;,wind,0,1,0,0,0,0,0,0,0,0,0,01000000000,1.000,0.000,1.000,0.000
582186198040506368,storm,-1.458067,52.93254,-1.4580670595169067,52.93254089355469,29/03/2015 14:23:00,Louiewestie,@Amadeusivan @aferrier46 @SalfordFinlay @SassyCassyCat @ellaroguedogue @BellisimoBella1 Iz awful here sunny den storms I stayin indoors,Derby; England,,@Amadeusivan @aferrier46 @SalfordFinlay @SassyCassyCat @ellaroguedogue @BellisimoBella1 Iz awful here sunny den storms I stayin indoors;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582174730695872512,collapse,-1.808024,53.81528,-1.8080240488052368,53.81528091430664,29/03/2015 13:37:26,thebewlaysister,like if the block of flats could collapse on top of me that would be great,Bradford; England,,like if the block of flats could collapse on top of me that would be great;,collapse,0,0,0,0,0,0,0,1,0,0,0,00000001000,0.000,1.000,0.000,1.000
582178730149339137,rain,1.268612,52.62952,1.268612027168274,52.629520416259766,29/03/2015 13:53:20,somevisualtext,Thunder!!! #norwich #rain #englishrainstorm,Norwich; England,norwich rain englishrainstorm,Thunder!!! #norwich #rain #englishrainstorm;norwich rain englishrainstorm,rain,0,0,1,0,0,0,0,0,0,0,0,00100000000,1.000,0.000,1.000,0.000
582174747368275968,storm;wind;rain,-0.409611,51.69285,-0.4096109867095947,51.692848205566406,29/03/2015 13:37:30,lewis_emilio,When the weather forecasters announce a massive storm coming to Britain.There's never anything. Today there's heavy rain and strong winds!?,Watford; England,,When the weather forecasters announce a massive storm coming to Britain.There's never anything. Today there's heavy rain and strong winds!?;,storm;wind;rain,1,1,1,0,0,0,0,0,0,0,0,11100000000,3.000,0.000,1.000,0.000
582184036765941760,storm,1.124575,52.04806,1.1245750188827515,52.04806137084961,29/03/2015 14:14:25,Privatepoet4u,Clothes strewn across the floor- in a trail to the bedroom door; Two lovers romp in lust; From passions storm- to thrust; until worn...out.,Ipswich; England,,Clothes strewn across the floor- in a trail to the bedroom door; Two lovers romp in lust; From passions storm- to thrust; until worn...out.;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582186649834127360,wind,-9.692004,52.27178,-9.692004203796387,52.27177810668945,29/03/2015 14:24:48,Kerry_Official,NFL Div One Round Six 23 mins Kerry 0-06 Monaghan 0-03 Monaghan keeper Rory Beggan with a huge free from 48m into the strong wind,Kerry; Ireland,,NFL Div One Round Six 23 mins Kerry 0-06 Monaghan 0-03 Monaghan keeper Rory Beggan with a huge free from 48m into the strong wind;,wind,0,1,0,0,0,0,0,0,0,0,0,01000000000,1.000,0.000,1.000,0.000
582186685229842433,storm,-0.470671,51.7468,-0.47067099809646606,51.74679946899414,29/03/2015 14:24:56,SAMPIPERX,Carragher's team are storming this! #LFCAllStars,Hemel Hempstead; England,LFCAllStars,Carragher's team are storming this! #LFCAllStars;LFCAllStars,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582170381437571074,disrupt,-0.709382,52.309486,-0.7093819975852966,52.309486389160156,29/03/2015 13:20:09,LynwenHicks,Passionate preach from @Samuel_Gill_ this morning @ECWborough - last one in the series "disruption". Great meeting. http://t.co/Z5FvaCo0s5,Wellingborough; England,,Passionate preach from @Samuel_Gill_ this morning @ECWborough - last one in the series "disruption". Great meeting. http://t.co/Z5FvaCo0s5;,disrupt,0,0,0,0,0,0,0,0,0,1,0,00000000010,0.000,1.000,0.000,1.000
582172040003760128,storm,-1.678115,53.71339,-1.6781150102615356,53.7133903503418,29/03/2015 13:26:45,ARCDM,Stormzy; Jojo Abot & Jay Vades - Mievado (We've Arrived)     @1Xtra,Dewsbury; England,,Stormzy; Jojo Abot & Jay Vades - Mievado (We've Arrived)     @1Xtra;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582180403768913920,storm;wind;rain;forecast,-2.184167,57.33889,-2.18416690826416,57.338890075683594,29/03/2015 13:59:59,Pitmedden_Weath,Wind 8.9mph SSW. Barometer 984.8hPa; Falling slowly. Temperature 8.5 C. Rain today 0.0mm. Forecast Stormy; much precipitation,Pitmedden; Scotland,,Wind 8.9mph SSW. Barometer 984.8hPa; Falling slowly. Temperature 8.5 C. Rain today 0.0mm. Forecast Stormy; much precipitation;,storm;wind;rain;forecast,1,1,1,0,0,0,0,0,0,0,1,11100000001,3.000,0.000,1.000,0.000
582174502672588800,storm,-1.458022,52.93254,-1.4580219984054565,52.93254089355469,29/03/2015 13:36:32,Louiewestie,@Amadeusivan @aferrier46 @SalfordFinlay @SassyCassyCat @ellaroguedogue @BellisimoBella1 we just had thunder storm Ama eekkkk.,Derby; England,,@Amadeusivan @aferrier46 @SalfordFinlay @SassyCassyCat @ellaroguedogue @BellisimoBella1 we just had thunder storm Ama eekkkk.;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582175327931219968,storm,-3.206402,51.772808,-3.206402063369751,51.77280807495117,29/03/2015 13:39:49,oliviagristxx,@liberty_georgia @oliviamorganxx highlight of my night          the way she just came storming in "JOE I LOVE YOUR JACKET!!!!!",Ebbw Vale; Wales,,@liberty_georgia @oliviamorganxx highlight of my night          the way she just came storming in "JOE I LOVE YOUR JACKET!!!!!";,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582175330489790464,storm,0.883181,52.75787,0.8831809759140015,52.757869720458984,29/03/2015 13:39:49,Extremekiter,Oh the joys of having ya roof off in a storm       #ukstorm http://t.co/W5kDyYJ26U,Brisley; England,,Oh the joys of having ya roof off in a storm       #ukstorm http://t.co/W5kDyYJ26U;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582180413168361473,wind,-9.689631,52.27061,-9.689631462097168,52.27061080932617,29/03/2015 14:00:01,Kerry_Official,Kerry win the toss and play with the strong wind in the first half attacking the Scoreboard End of the ground http://t.co/6pT3FIFyIa,Kerry; Ireland,,Kerry win the toss and play with the strong wind in the first half attacking the Scoreboard End of the ground http://t.co/6pT3FIFyIa;,wind,0,1,0,0,0,0,0,0,0,0,0,01000000000,1.000,0.000,1.000,0.000
582182942962794496,wind,1.727505,52.430237,1.7275049686431885,52.43023681640625,29/03/2015 14:10:04,Deborahjpage,Caravan moving; high winds; now thunder! Happy holidays!!,Kessingland; England,,Caravan moving; high winds; now thunder! Happy holidays!!;,wind,0,1,0,0,0,0,0,0,0,0,0,01000000000,1.000,0.000,1.000,0.000
582186785867988992,flood,-7.081963,53.838547,-7.081963062286377,53.83854675292969,29/03/2015 14:25:20,cianokelly1,Dedicate that win to Flood #ramor,Cavan; Ireland,ramor,Dedicate that win to Flood #ramor;ramor,flood,0,0,0,0,0,1,0,0,0,0,0,00000100000,0.000,1.000,0.000,1.000
582174237760327680,hail,0.388141,52.672398,0.388141006231308,52.67239761352539,29/03/2015 13:35:29,Jace_Gillson,Clocks go forward for 'British summer time' and it hails and thunderstorm! Lovely British weather.,Watlington; England,,Clocks go forward for 'British summer time' and it hails and thunderstorm! Lovely British weather.;,hail,0,0,0,0,1,0,0,0,0,0,0,00001000000,1.000,0.000,1.000,0.000
582187251423162369,storm;wind,-3.483801,50.98871,-3.4838008880615234,50.98870849609375,29/03/2015 14:27:11,2beaugirl,It's like a hurricane out sid it realy windy and wet,Bampton; England,,It's like a hurricane out sid it realy windy and wet;,storm;wind,1,1,0,0,0,0,0,0,0,0,0,11000000000,2.000,0.000,1.000,0.000
582176762911703040,disrupt,-1.705553,53.8777,-1.7055530548095703,53.87770080566406,29/03/2015 13:45:31,paulonumber1,Disruption is a threat to big brands; says Unilever's new ventures chief http://t.co/YVEpTJZnk7,Guiseley; England,,Disruption is a threat to big brands; says Unilever's new ventures chief http://t.co/YVEpTJZnk7;,disrupt,0,0,0,0,0,0,0,0,0,1,0,00000000010,0.000,1.000,0.000,1.000
582177027618398208,storm;rain,-1.225275,52.487293,-1.2252750396728516,52.4872932434082,29/03/2015 13:46:34,GDutton88,Outside our dressing room and it's not even ours which is a belter @Manc_Storm and we are taking the weather #rain http://t.co/AF2zKoa8ah,East Midlands; England,rain,Outside our dressing room and it's not even ours which is a belter @Manc_Storm and we are taking the weather #rain http://t.co/AF2zKoa8ah;rain,storm;rain,1,0,1,0,0,0,0,0,0,0,0,10100000000,2.000,0.000,1.000,0.000
582181240918405121,storm,-0.006051,51.542706,-0.006051000207662582,51.54270553588867,29/03/2015 14:03:18,cj_keating,Dark and Stormy (at @BalansLondon in Stratford; Greater London) https://t.co/nccOCUqgPs,Stratford; London,,Dark and Stormy (at @BalansLondon in Stratford; Greater London) https://t.co/nccOCUqgPs;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582182702813712384,collapse,-0.176033,51.48891,-0.17603300511837006,51.48891067504883,29/03/2015 14:09:07,misha_kochevrin,#AskSeaWorld what do you have to say about dorsal fin collapse happening only to 1% in the wild and nearly in all cases in captivity?,Kensington; London,AskSeaWorld,#AskSeaWorld what do you have to say about dorsal fin collapse happening only to 1% in the wild and nearly in all cases in captivity?;AskSeaWorld,collapse,0,0,0,0,0,0,0,1,0,0,0,00000001000,0.000,1.000,0.000,1.000
582175392074731520,wind;rain;snow,-0.117977,51.58797,-0.11797700077295303,51.58797073364258,29/03/2015 13:40:04,Speedqueenie,I can't wait to go back to doing between 5-10k on a Saturday; if I feel like it and NOT when it's raining/snowing/gale force winds,London; England,,I can't wait to go back to doing between 5-10k on a Saturday; if I feel like it and NOT when it's raining/snowing/gale force winds;,wind;rain;snow,0,1,1,1,0,0,0,0,0,0,0,01110000000,3.000,0.000,1.000,0.000
582179384204922880,storm,1.239187,52.69828,1.2391870021820068,52.698280334472656,29/03/2015 13:55:56,Lysaamariee,Nothing better than having a lazy day; with the smell of a roast cooking and a good British thunder storm!,Horsford; England,,Nothing better than having a lazy day; with the smell of a roast cooking and a good British thunder storm!;,storm,1,0,0,0,0,0,0,0,0,0,0,10000000000,1.000,0.000,1.000,0.000
582206618583990272,road;forecast,1.083514,51.27911,1.0835139751434326,51.279109954833984,29/03/2015 15:44:09,DailyKENT,Fallen tree blocks road in Hastings http://t.co/kH0nma7AIm #Kent http://t.co/4Utxp7H2ck,Canterbury; England,Kent,Fallen tree blocks road in Hastings http://t.co/kH0nma7AIm #Kent http://t.co/4Utxp7H2ck;Kent,road;forecast,0,0,0,0,0,0,1,0,0,0,1,00000010001,0.000,0.000,0.000,0.000
582207719060447232,disrupt,0.517762,51.350033,0.5177620053291321,51.350032806396484,29/03/2015 15:48:31,SteveFouch,#BokoHaram beheads 23 people in bid to disrupt #Nigeria #election #Nigeriadecides . http://t.co/mquRyC2Z9c,Rochester; England,BokoHaram Nigeria election Nigeriadecides,#BokoHaram beheads 23 people in bid to disrupt #Nigeria #election #Nigeriadecides . http://t.co/mquRyC2Z9c;BokoHaram Nigeria election Nigeriadecides,disrupt,0,0,0,0,0,0,0,0,0,1,0,00000000010,0.000,1.000,0.000,1.000
582208225237458944,storm;wind,1.728261,52.607025,1.7282609939575195,52.607025146484375,29/03/2015 15:50:32,cj_beach,It was so stormy earlier; the windows at work were bending,Great Yarmouth; England,,It was so stormy earlier; the windows at work were bending;,storm;wind,1,1,0,0,0,0,0,0,0,0,0,11000000000,2.000,0.000,1.000,0.000
582212504362713088,wind;road,-4.47459,55.906624,-4.474589824676514,55.90662384033203,29/03/2015 16:07:32,Scotland4me,#Road M898 Erskine Bridge approach M8 J30 - M898 J1 - High Winds: Road users are advised to use caution crossi... http://t.co/p3KCnQTubl,Scotland; United Kingdom,Road,#Road M898 Erskine Bridge approach M8 J30 - M898 J1 - High Winds: Road users are advised to use caution crossi... http://t.co/p3KCnQTubl;Road,wind;road,0,1,0,0,0,0,1,0,0,0,0,01000010000,1.000,0.000,1.000,0.000
